"id","created_at","name","has_test","alternate_url"
"124550560","2025-09-11T10:18:44+0300","Junior",false,"https://hh.ru/vacancy/124550560"
"125229556","2025-09-11T14:35:25+0300","-",false,"https://hh.ru/vacancy/125229556"
