"id","created_at","name","has_test","alternate_url"
"125419091","2025-09-17T09:21:06+0300","Junior",false,"https://hh.ru/vacancy/125419091"
"125421373","2025-09-17T09:55:19+0300","-",false,"https://hh.ru/vacancy/125421373"
"125204006","2025-09-17T10:38:49+0300","-",false,"https://hh.ru/vacancy/125204006"
"125441806","2025-09-17T14:27:03+0300","-",false,"https://hh.ru/vacancy/125441806"
"125445133","2025-09-17T15:17:12+0300","Junior",false,"https://hh.ru/vacancy/125445133"
